username,name,url_main,url_user,exists,http_status
76561197997957730,Steamidfinder (by id),https://steamidfinder.com,https://steamidfinder.com/lookup/76561197997957730,Unknown,403
76561197997957730,steamdb.info,https://steamdb.info,https://steamdb.info/calculator/76561197997957730,Unknown,403
76561197997957730,Steamid (by id),https://steamid.uk/,https://steamid.uk/profile/76561197997957730,Unknown,403
76561197997957730,Steam (by id),https://steamcommunity.com/,https://steamcommunity.com/profiles/76561197997957730,Claimed,200
